순번,발급사,BIN,전표인자명,개인/법인,브랜드,신용/체크,등록/수정일자,변경사항,비고
3008,광주은행,960167,광주GIFT,개인,로컬,기프트,,,
3009,광주은행,960171,광주GIFT,개인,로컬,기프트,,,
3010,광주은행,960172,광주GIFT,개인,로컬,기프트,,,
3011,BC카드,970003,IBK비씨체크,개인,로컬,체크,,,
3012,BC카드,970031,대구비씨체크,개인,로컬,체크,,,
3013,BC카드,970032,부산비씨체크,개인,로컬,체크,,,
3014,BC카드,970039,경남비씨체크,개인,로컬,체크,,,
3015,BC카드,970045,새마을체크,개인,로컬,체크,,,
3016,삼성카드,971000,삼성체크,개인,로컬,체크,,,
3017,삼성카드,971001,지역사랑선불,개인,로컬,기프트,,,
3018,삼성카드,971002,삼성체크,개인,로컬,체크,,,
3019,삼성카드,971010,삼성카드,개인,로컬,신용,,,
3020,삼성카드,972000,삼성카드,개인,로컬,신용,,,
3021,BC카드,999950,비씨카드,개인,로컬,신용,,,
3022,BC카드,999960,비씨선불카드,개인,로컬,기프트,,,
3023,BC카드,999977,네이버페이체크,개인,로컬,체크,,,
3024,신한카드,999999,신한카드,개인,로컬,신용,,,
3025,현대카드,341122,현대아멕스,개인,아멕스,신용,2022. 10,신규,
3026,현대카드,341348,현대아멕스,법인,아멕스,신용,2022. 10,신규,
3027,BC카드,356741,비씨카드,개인,JCB,신용,2022. 10,신규,
3028,현대카드,405691,현대비자법인,법인,비자,신용,2022. 10,신규,
3029,KB국민카드,411026,KB체크카드,개인,비자,체크,2022. 10,신규,
3030,삼성카드,45790600,삼성비자,개인,비자,신용,2022. 10,신규,
3031,현대카드,45992700,현대체크카드,법인,비자,체크,2022. 10,신규,
3032,KB국민카드,470349,KB국민카드,개인,비자,신용,2022. 10,신규,
3033,BC카드,484062,우리카드,개인,비자,신용,2022. 10,신규,우리BC카드
3034,현대카드,486230,현대비자,개인,비자,신용,2022. 10,신규,
3035,현대카드,49060900,현대비자개인,개인,비자,신용,2022. 10,신규,
3036,현대카드,49061000,현대체크카드,개인,비자,체크,2022. 10,신규,
3037,현대카드,49061300,현대비자법인,법인,비자,신용,2022. 10,신규,
3038,현대카드,492752,현대비자,개인,비자,신용,2022. 10,신규,
3039,현대카드,493020,현대비자,개인,비자,신용,2022. 10,신규,
3040,현대카드,493046,현대비자,개인,비자,신용,2022. 10,신규,
3041,현대카드,49410300,현대비자개인,개인,비자,신용,2022. 10,신규,
3042,KB국민카드,49876100,KB국민카드,개인,비자,신용,2022. 10,신규,
3043,NH농협카드,513462,NH카드,개인,마스터,신용,2022. 10,신규,
3044,NH농협카드,513723,NH카드,개인,마스터,신용,2022. 10,신규,
3045,현대카드,513739,현대마스터법인,법인,마스터,신용,2022. 10,신규,
3046,현대카드,520215,현대마스터,개인,마스터,신용,2022. 10,신규,
3047,현대카드,520217,현대마스터,개인,마스터,신용,2022. 10,신규,
3048,BC카드,520779,우리카드,개인,마스터,신용,2022. 10,신규,우리BC카드
3049,KB국민카드,52095789,KB국민카드,개인,마스터,신용,2022. 10,신규,
3050,신한카드,521826,신한선불카드,개인,마스터,기프트,2022. 10,신규,
3051,현대카드,523040,현대마스터,개인,마스터,체크,2022. 10,신규,
3052,삼성카드,524283,삼성마스터,개인,마스터,신용,2022. 10,신규,
3053,현대카드,525872,현대마스터,개인,마스터,신용,2022. 10,신규,
3054,NH농협카드,530108,NH체크카드,개인,마스터,체크,2022. 10,신규,
3055,NH농협카드,530468,NH체크카드,개인,마스터,체크,2022. 10,신규,
3056,BC카드,53141019,한패스체크,개인,마스터,체크,2022. 10,신규,
3057,KB국민카드,557162,카카오뱅크체크,개인,마스터,체크,2022. 10,신규,
3058,제주은행,62630169,제주카드,개인,은련,신용,2022. 10,신규,
3059,제주은행,62630170,제주카드,개인,은련,신용,2022. 10,신규,
3060,제주은행,62630171,제주체크,개인,은련,체크,2022. 10,신규,
3061,제주은행,62642540,제주체크,법인,은련,체크,2022. 10,신규,
3062,제주은행,62642541,제주카드,법인,은련,신용,2022. 10,신규,
3063,BC카드,654900,우리카드,개인,은련,신용,2022. 10,신규,우리BC카드
3064,BC카드,654901,우리카드,개인,은련,신용,2022. 10,신규,우리BC카드
3065,BC카드,920087,코인샷체크,개인,로컬,체크,2022. 10,신규,
3066,롯데카드,940986,롯데기프트카드,개인,로컬,기프트,2022. 10,신규,
3067,신한카드,941192,신한카드체크,개인,로컬,체크,2022. 10,신규,
3068,NH농협카드,941216,NH카드,개인,로컬,신용,2022. 10,신규,
3069,NH농협카드,941217,NH카드,개인,로컬,신용,2022. 10,신규,
3070,BC카드,944187,코인샷체크,개인,로컬,체크,2022. 10,신규,
3071,BC카드,944196,케이뱅크체크,개인,로컬,체크,2022. 10,신규,
3072,NH농협카드,944216,NH체크카드,개인,로컬,체크,2022. 10,신규,
3073,NH농협카드,944217,NH체크카드,개인,로컬,체크,2022. 10,신규,
3074,광주은행,944234,광주체크,개인,로컬,체크,2022. 10,신규,
3075,하나카드,94428160,지역화폐선불,개인,로컬,기프트,2022. 10,신규,
3076,KB국민카드,944556,KB국민카드,개인,로컬,신용,2022. 10,신규,
3077,BC카드,945122,우리카드,개인,로컬,신용,2022. 10,신규,우리BC카드
3078,BC카드,945124,우리카드,개인,로컬,신용,2022. 10,신규,우리BC카드
3079,NH농협카드,946016,NH기프트카드,개인,로컬,기프트,2022. 10,신규,
3080,NH농협카드,946017,NH기프트카드,개인,로컬,기프트,2022. 10,신규,
3081,광주은행,946334,광주GIFT,개인,로컬,기프트,2022. 10,신규,
3082,BC카드,946422,우리GIFT,개인,로컬,기프트,2022. 10,신규,우리BC카드
3083,BC카드,946424,우리GIFT,개인,로컬,기프트,2022. 10,신규,우리BC카드
3084,BC카드,946632,부산비씨GIFT,개인,로컬,기프트,2022. 10,신규,
3085,광주은행,948234,광주카드,개인,로컬,신용,2022. 10,신규,
3086,BC카드,948250,비씨카드,개인,로컬,신용,2022. 10,신규,
3087,하나카드,949106,하나체크카드,개인,로컬,체크,2022. 10,신규,
3088,지드림카드,949549,NH바우처,개인,로컬,신용,2022. 10,신규,
3089,현대카드,41402100,현대비자개인,개인,비자,체크,2023. 01,신규,
3090,현대카드,43368900,현대비자개인,개인,비자,신용,2023. 01,신규,
3091,현대카드,44044700,현대비자개인,개인,비자,신용,2023. 01,신규,
3092,현대카드,45992800,현대비자개인,개인,비자,신용,2023. 01,신규,
3093,현대카드,45992900,현대비자개인,개인,비자,신용,2023. 01,신규,
3094,KB국민카드,479021,KB 기업카드,법인,비자,신용,2023. 01,신규,
3095,NH농협카드,528938,NH카드,개인,마스터,신용,2023. 01,신규,
3096,NH농협카드,531130,NH카드,개인,마스터,신용,2023. 01,신규,
3097,BC카드,920086,비즈플레이체크,법인,로컬,체크,2023. 01,신규,
3098,NH농협카드,941316,NH카드,개인,로컬,신용,2023. 01,신규,
3099,NH농협카드,941317,NH카드,개인,로컬,신용,2023. 01,신규,
3100,현대카드,943163,현대로컬개인,개인,로컬,신용,2023. 01,신규,
3101,현대카드,943164,현대로컬개인,개인,로컬,신용,2023. 01,신규,
3102,현대카드,943165,현대로컬개인,개인,로컬,신용,2023. 01,신규,
3103,현대카드,943166,현대로컬개인,개인,로컬,신용,2023. 01,신규,
3104,전북은행,943715,전북은행카드,개인,로컬,체크,2023. 01,신규,
3105,전북은행,943744,전북JB체크,개인,로컬,체크,2023. 01,신규,
3106,전북은행,943745,전북JB체크,개인,로컬,체크,2023. 01,신규,
3107,전북은행,943746,전북JB체크,개인,로컬,체크,2023. 01,신규,
3108,전북은행,943747,전북JB체크,법인,로컬,체크,2023. 01,신규,
3109,KB국민카드,943748,다날,개인,로컬,체크,2023. 01,신규,
3110,BC카드,944386,비즈플레이체크,법인,로컬,체크,2023. 01,신규,
3111,BC카드,948251,비씨카드,개인,로컬,신용,2023. 01,신규,
3112,하나카드,949109,하나체크카드,개인,로컬,체크,2023. 01,신규,
3113,KB국민카드,949131,퍼핀카드,개인,로컬,기프트,2023. 01,신규,
3114,BC카드,949552,농협바우처선불,개인,로컬,기프트,2023. 01,신규,
3115,삼성카드,971003,삼성체크,개인,로컬,체크,2023. 01,신규,
3116,광주은행,22315110,광주신용,개인,마스터,신용,2023. 04,신규,
3117,신한카드,356653,신한카드,개인,JCB,신용,2023. 04,신규,
3118,KB국민카드,37954101,KB국민카드,개인,아멕스,신용,2023. 04,신규,
3119,KB국민카드,37954102,KB국민카드,개인,아멕스,신용,2023. 04,신규,
3120,신한카드,418510,신한법인체크,법인,비자,체크,2023. 04,신규,
3121,현대카드,421810,현대비자법인,법인,비자,체크,2023. 04,신규,
3122,광주은행,42183433,광주신용,개인,비자,신용,2023. 04,신규,
3123,광주은행,42183434,광주신용,개인,비자,신용,2023. 04,신규,
3124,광주은행,42183481,광주신용,개인,비자,신용,2023. 04,신규,
3125,현대카드,421923,현대비자개인,개인,비자,체크,2023. 04,신규,
3126,KB국민카드,44044800,KB국민카드,개인,비자,신용,2023. 04,신규,
3127,BC카드,45661600,우리카드,개인,비자,신용,2023. 04,신규,우리BC카드
3128,BC카드,45662900,우리카드,개인,비자,신용,2023. 04,신규,우리BC카드
3129,BC카드,45665500,우리카드,개인,비자,신용,2023. 04,신규,우리BC카드
3130,광주은행,45990229,광주신용,개인,비자,신용,2023. 04,신규,
3131,광주은행,45990233,광주신용,개인,비자,신용,2023. 04,신규,
3132,광주은행,45990234,광주신용,개인,비자,신용,2023. 04,신규,
3133,광주은행,45990281,광주신용,개인,비자,신용,2023. 04,신규,
3134,광주은행,45995229,광주신용,개인,비자,신용,2023. 04,신규,
3135,광주은행,45995233,광주신용,개인,비자,신용,2023. 04,신규,
3136,광주은행,45995234,광주신용,개인,비자,신용,2023. 04,신규,
3137,광주은행,45995272,광주신용,개인,비자,신용,2023. 04,신규,
3138,광주은행,45995281,광주신용,개인,비자,신용,2023. 04,신규,
3139,BC카드,46953600,비씨카드,개인,비자,신용,2023. 04,신규,
3140,현대카드,479016,현대비자법인,법인,비자,신용,2023. 04,신규,
3141,하나카드,47902200,하나기업,법인,비자,신용,2023. 04,신규,
3142,하나카드,47902500,하나기업체크,법인,비자,체크,2023. 04,신규,
3143,현대카드,48007400,현대비자개인,개인,비자,신용,2023. 04,신규,
3144,현대카드,48007412,현대비자개인,개인,비자,신용,2023. 04,신규,
3145,현대카드,48007413,현대비자개인,개인,비자,신용,2023. 04,신규,
3146,현대카드,48007429,현대비자개인,개인,비자,신용,2023. 04,신규,
3147,광주은행,51519333,광주체크,개인,마스터,체크,2023. 04,신규,
3148,광주은행,51519334,광주체크,개인,마스터,체크,2023. 04,신규,
3149,우리카드,527585,우리카드,법인,마스터,신용,2023. 04,신규,
3150,광주은행,52928133,광주신용,개인,마스터,신용,2023. 04,신규,
3151,광주은행,52928134,광주신용,개인,마스터,신용,2023. 04,신규,
3152,광주은행,52931810,광주신용,개인,마스터,신용,2023. 04,신규,
3153,우리카드,531764,우리카드,개인,마스터,신용,2023. 04,신규,
3154,광주은행,53301481,광주신용,법인,마스터,신용,2023. 04,신규,
3155,광주은행,53301482,광주신용,법인,마스터,신용,2023. 04,신규,
3156,광주은행,53333730,광주신용,법인,마스터,신용,2023. 04,신규,
3157,우리카드,533909,우리카드,법인,마스터,체크,2023. 04,신규,
3158,우리카드,536548,우리카드,법인,마스터,신용,2023. 04,신규,
3159,BC카드,53655882,비씨카드,법인,마스터,신용,2023. 04,신규,
3160,KB국민카드,53665281,코나카드,개인,마스터,체크,2023. 04,신규,
3161,KB국민카드,53665293,코나카드,개인,마스터,체크,2023. 04,신규,
3162,광주은행,53766280,광주체크,법인,마스터,체크,2023. 04,신규,
3163,우리카드,537699,우리카드,개인,마스터,체크,2023. 04,신규,
3164,우리카드,538733,우리카드,개인,마스터,신용,2023. 04,신규,
3165,우리카드,538941,우리카드,개인,마스터,신용,2023. 04,신규,
3166,광주은행,54172181,광주체크,법인,마스터,체크,2023. 04,신규,
3167,광주은행,54172182,광주체크,법인,마스터,체크,2023. 04,신규,
3168,광주은행,55315981,광주신용,법인,마스터,신용,2023. 04,신규,
3169,광주은행,55315982,광주신용,법인,마스터,신용,2023. 04,신규,
3170,광주은행,55372733,광주신용,개인,마스터,신용,2023. 04,신규,
3171,광주은행,55372734,광주신용,개인,마스터,신용,2023. 04,신규,
3172,BC카드,941124,우리카드,개인,로컬,신용,2023. 04,신규,우리BC카드
3173,BC카드,941222,우리카드,개인,로컬,신용,2023. 04,신규,우리BC카드
3174,BC카드,941224,우리카드,개인,로컬,신용,2023. 04,신규,우리BC카드
3175,KB국민카드,943667,KB체크카드,개인,로컬,체크,2023. 04,신규,
3176,BC카드,944243,우리pay,개인,로컬,체크,2023. 04,신규,우리BC카드
3177,KB국민카드,944557,KB국민카드,개인,로컬,신용,2023. 04,신규,
3178,KB국민카드,944558,KB국민카드,개인,로컬,신용,2023. 04,신규,
3179,KB국민카드,944560,KB국민카드,개인,로컬,신용,2023. 04,신규,
3180,BC카드,946051,비씨GIFT,개인,로컬,기프트,2023. 04,신규,
3181,BC카드,948022,우리카드,법인,로컬,신용,2023. 04,신규,우리BC카드
3182,BC카드,949551,농협바우처선불,개인,로컬,기프트,2023. 04,신규,
3183,우리카드,950001,우리카드,개인,로컬,신용,2023. 04,신규,
3184,우리카드,950002,우리카드,개인,로컬,신용,2023. 04,신규,
3185,우리카드,950005,우리카드,개인,로컬,신용,2023. 04,신규,
3186,우리카드,950061,우리카드,법인,로컬,신용,2023. 04,신규,
3187,우리카드,950062,우리카드,법인,로컬,신용,2023. 04,신규,
3188,우리카드,952001,우리카드,개인,로컬,체크,2023. 04,신규,
3189,우리카드,952061,우리카드,법인,로컬,체크,2023. 04,신규,
3190,삼성카드,971004,코나아이,개인,로컬,체크,2023. 04,신규,
3191,현대카드,341123,현대아멕스법인,법인,아멕스,신용,2023. 07,신규,
3192,현대카드,341124,현대아멕스개인,개인,아멕스,신용,2023. 07,신규,
3193,우리카드,35677500,우리카드,개인,JCB,신용,2023. 07,신규,
3194,현대카드,37466405,현대아멕스법인,법인,아멕스,신용,2023. 07,신규,
3195,현대카드,37466406,현대아멕스법인,법인,아멕스,신용,2023. 07,신규,
3196,현대카드,37466407,현대아멕스법인,법인,아멕스,신용,2023. 07,신규,
3197,현대카드,37764901,현대아멕스개인,개인,아멕스,신용,2023. 07,신규,
3198,현대카드,40067200,현대비자개인,개인,비자,신용,2023. 07,신규,
3199,현대카드,43116400,현대비자개인,개인,비자,신용,2023. 07,신규,
3200,KB국민카드,490705,PAYCO카드,개인,비자,체크,2023. 07,신규,
3201,현대카드,513391,현대마스터법인,법인,마스터,신용,2023. 07,신규,
3202,현대카드,514299,현대마스터법인,법인,마스터,신용,2023. 07,신규,
3203,BC카드,518881,우리카드,법인,마스터,신용,2023. 07,신규,우리BC카드
3204,우리카드,529127,우리카드,개인,마스터,신용,2023. 07,신규,
3205,우리카드,537148,우리카드,개인,마스터,신용,2023. 07,신규,
3206,BC카드,920043,우리체크,개인,로컬,체크,2023. 07,신규,우리BC카드
3207,BC카드,920055,섹타나인체크,개인,로컬,체크,2023. 07,신규,
3208,하나카드,941016,코나카드,개인,로컬,체크,2023. 07,신규,
3209,신한카드,942013,신한선불카드,개인,로컬,기프트,2023. 07,신규,
3210,현대카드,943167,현대로컬개인,개인,로컬,신용,2023. 07,신규,
3211,현대카드,943168,현대로컬개인,개인,로컬,신용,2023. 07,신규,
